,tag_id,tag_name,tag_category,tag_rank,title_id,title_native,title_romaji
6907,404,College,Setting-Scene,20,106867,親愛なる僕へ殺意をこめて,Shinai naru Boku e Satsui wo Komete
6908,82,Male Protagonist,Cast-Main Cast,100,105393,귀환자의 마법은 특별해야 합니다,Gwihwanjaui Mabeobeun Teukbyeolhaeya Hamnida
6909,29,Magic,Theme-Fantasy,97,105393,귀환자의 마법은 특별해야 합니다,Gwihwanjaui Mabeobeun Teukbyeolhaeya Hamnida
6910,488,Age Regression,Cast-Traits,93,105393,귀환자의 마법은 특별해야 합니다,Gwihwanjaui Mabeobeun Teukbyeolhaeya Hamnida
6911,285,Terrorism,Theme-Other,90,105393,귀환자의 마법은 특별해야 합니다,Gwihwanjaui Mabeobeun Teukbyeolhaeya Hamnida
6912,207,Full Color,Technical,86,105393,귀환자의 마법은 특별해야 합니다,Gwihwanjaui Mabeobeun Teukbyeolhaeya Hamnida
6913,96,Time Manipulation,Theme-Sci-Fi,84,105393,귀환자의 마법은 특별해야 합니다,Gwihwanjaui Mabeobeun Teukbyeolhaeya Hamnida
6914,111,War,Theme-Other,80,105393,귀환자의 마법은 특별해야 합니다,Gwihwanjaui Mabeobeun Teukbyeolhaeya Hamnida
6915,25,Historical,Setting-Time,79,105393,귀환자의 마법은 특별해야 합니다,Gwihwanjaui Mabeobeun Teukbyeolhaeya Hamnida
6916,466,Lost Civilization,Theme-Other,79,105393,귀환자의 마법은 특별해야 합니다,Gwihwanjaui Mabeobeun Teukbyeolhaeya Hamnida
6917,43,Swordplay,Theme-Action,79,105393,귀환자의 마법은 특별해야 합니다,Gwihwanjaui Mabeobeun Teukbyeolhaeya Hamnida
6918,153,Time Skip,Setting-Time,79,105393,귀환자의 마법은 특별해야 합니다,Gwihwanjaui Mabeobeun Teukbyeolhaeya Hamnida
6919,46,School,Setting-Scene,76,105393,귀환자의 마법은 특별해야 합니다,Gwihwanjaui Mabeobeun Teukbyeolhaeya Hamnida
6920,604,Dungeon,Setting-Scene,70,105393,귀환자의 마법은 특별해야 합니다,Gwihwanjaui Mabeobeun Teukbyeolhaeya Hamnida
6921,15,Demons,Cast-Traits,70,105393,귀환자의 마법은 특별해야 합니다,Gwihwanjaui Mabeobeun Teukbyeolhaeya Hamnida
6922,243,Reincarnation,Theme-Other,65,105393,귀환자의 마법은 특별해야 합니다,Gwihwanjaui Mabeobeun Teukbyeolhaeya Hamnida
6923,244,Isekai,Theme-Fantasy,52,105393,귀환자의 마법은 특별해야 합니다,Gwihwanjaui Mabeobeun Teukbyeolhaeya Hamnida
6924,105,Ensemble Cast,Cast-Main Cast,50,105393,귀환자의 마법은 특별해야 합니다,Gwihwanjaui Mabeobeun Teukbyeolhaeya Hamnida
6925,164,Tsundere,Cast-Traits,20,105393,귀환자의 마법은 특별해야 합니다,Gwihwanjaui Mabeobeun Teukbyeolhaeya Hamnida
6926,456,Conspiracy,Theme-Drama,20,105393,귀환자의 마법은 특별해야 합니다,Gwihwanjaui Mabeobeun Teukbyeolhaeya Hamnida
6927,310,Espionage,Theme-Action,20,105393,귀환자의 마법은 특별해야 합니다,Gwihwanjaui Mabeobeun Teukbyeolhaeya Hamnida
6928,780,Ojou-sama,Cast-Traits,20,105393,귀환자의 마법은 특별해야 합니다,Gwihwanjaui Mabeobeun Teukbyeolhaeya Hamnida
6929,98,Female Protagonist,Cast-Main Cast,79,103180,REIGEN ～霊級値MAX131の男～,Reigen: Reikyuuchi Max 131 no Otoko
6930,220,Ghost,Cast-Traits,79,103180,REIGEN ～霊級値MAX131の男～,Reigen: Reikyuuchi Max 131 no Otoko
6931,15,Demons,Cast-Traits,79,103180,REIGEN ～霊級値MAX131の男～,Reigen: Reikyuuchi Max 131 no Otoko
6932,66,Super Power,Theme-Fantasy,65,103180,REIGEN ～霊級値MAX131の男～,Reigen: Reikyuuchi Max 131 no Otoko
6933,145,Work,Setting-Scene,64,103180,REIGEN ～霊級値MAX131の男～,Reigen: Reikyuuchi Max 131 no Otoko
6934,46,School,Setting-Scene,60,103180,REIGEN ～霊級値MAX131の男～,Reigen: Reikyuuchi Max 131 no Otoko
6935,321,Urban Fantasy,Setting-Universe,53,103180,REIGEN ～霊級値MAX131の男～,Reigen: Reikyuuchi Max 131 no Otoko
6936,102,Coming of Age,Theme-Drama,46,103180,REIGEN ～霊級値MAX131の男～,Reigen: Reikyuuchi Max 131 no Otoko
6937,39,Parody,Theme-Comedy,20,103180,REIGEN ～霊級値MAX131の男～,Reigen: Reikyuuchi Max 131 no Otoko
6938,82,Male Protagonist,Cast-Main Cast,10,103180,REIGEN ～霊級値MAX131の男～,Reigen: Reikyuuchi Max 131 no Otoko
6939,282,Hikikomori,Cast-Traits,85,101561,レンタルおにいちゃん,Rental Onii-chan
6940,85,Tragedy,Theme-Drama,82,101561,レンタルおにいちゃん,Rental Onii-chan
6941,87,Family Life,Theme-Slice of Life,75,101561,レンタルおにいちゃん,Rental Onii-chan
6942,171,Bullying,Theme-Drama,71,101561,レンタルおにいちゃん,Rental Onii-chan
6943,98,Female Protagonist,Cast-Main Cast,60,101561,レンタルおにいちゃん,Rental Onii-chan
6944,46,School,Setting-Scene,30,101561,レンタルおにいちゃん,Rental Onii-chan
6945,56,Shounen,Demographic,20,101561,レンタルおにいちゃん,Rental Onii-chan
6946,53,Shoujo,Demographic,79,100851,恋是樱草色,Lian Shi Yingchaose
6947,46,School,Setting-Scene,60,100851,恋是樱草色,Lian Shi Yingchaose
6948,207,Full Color,Technical,55,100851,恋是樱草色,Lian Shi Yingchaose
6949,1045,Heterosexual,Theme-Romance,20,100851,恋是樱草色,Lian Shi Yingchaose
6950,104,Anti-Hero,Cast-Main Cast,93,85934,オーバーロード,Overlord
6951,308,Video Games,Theme-Game,84,85934,オーバーロード,Overlord
6952,82,Male Protagonist,Cast-Main Cast,79,85934,オーバーロード,Overlord
6953,499,Skeleton,Cast-Traits,79,85934,オーバーロード,Overlord
6954,598,Elf,Cast-Traits,79,85934,オーバーロード,Overlord
6955,29,Magic,Theme-Fantasy,79,85934,オーバーロード,Overlord
6956,74,Vampire,Cast-Traits,79,85934,オーバーロード,Overlord
6957,247,Slavery,Theme-Other,73,85934,オーバーロード,Overlord
6958,244,Isekai,Theme-Fantasy,73,85934,オーバーロード,Overlord
6959,15,Demons,Cast-Traits,70,85934,オーバーロード,Overlord
6960,43,Swordplay,Theme-Action,70,85934,オーバーロード,Overlord
6961,665,Succubus,Cast-Traits,66,85934,オーバーロード,Overlord
6962,109,Primarily Adult Cast,Cast-Main Cast,60,85934,オーバーロード,Overlord
6963,112,Virtual World,Setting-Universe,50,85934,オーバーロード,Overlord
6964,494,Twins,Cast-Traits,46,85934,オーバーロード,Overlord
6965,23,Female Harem,Theme-Romance,33,85934,オーバーロード,Overlord
6966,39,Parody,Theme-Comedy,30,85934,オーバーロード,Overlord
6967,604,Dungeon,Setting-Scene,20,85934,オーバーロード,Overlord
6968,111,War,Theme-Other,20,85934,オーバーロード,Overlord
6969,75,Boys' Love,Theme-Romance,79,85609,ブルースカイコンプレックス,Blue Sky Complex
6970,46,School,Setting-Scene,50,85609,ブルースカイコンプレックス,Blue Sky Complex
6971,294,Bisexual,Theme-Romance,20,85609,ブルースカイコンプレックス,Blue Sky Complex
6972,253,Gods,Cast-Traits,92,72579,쿠베라,Kubera
6973,208,Mythology,Theme-Fantasy,90,72579,쿠베라,Kubera
6974,85,Tragedy,Theme-Drama,84,72579,쿠베라,Kubera
6975,105,Ensemble Cast,Cast-Main Cast,83,72579,쿠베라,Kubera
6976,98,Female Protagonist,Cast-Main Cast,83,72579,쿠베라,Kubera
6977,29,Magic,Theme-Fantasy,82,72579,쿠베라,Kubera
6978,207,Full Color,Technical,80,72579,쿠베라,Kubera
6979,102,Coming of Age,Theme-Drama,79,72579,쿠베라,Kubera
6980,636,Cosmic Horror,Theme-Other,75,72579,쿠베라,Kubera
6981,252,Revenge,Theme-Drama,70,72579,쿠베라,Kubera
6982,96,Time Manipulation,Theme-Sci-Fi,60,72579,쿠베라,Kubera
6983,365,Memory Manipulation,Theme-Other,60,72579,쿠베라,Kubera
6984,391,Philosophy,Theme-Other,53,72579,쿠베라,Kubera
6985,103,Politics,Theme-Other,45,72579,쿠베라,Kubera
6986,56,Shounen,Demographic,20,72579,쿠베라,Kubera
6987,50,Seinen,Demographic,92,58226,煩悩寺,Bonnouji
6988,109,Primarily Adult Cast,Cast-Main Cast,82,58226,煩悩寺,Bonnouji
6989,653,Office Lady,Cast-Traits,76,58226,煩悩寺,Bonnouji
6990,153,Time Skip,Setting-Time,50,58226,煩悩寺,Bonnouji
6991,145,Work,Setting-Scene,48,58226,煩悩寺,Bonnouji
6992,75,Boys' Love,Theme-Romance,80,48792,花のみぞ知る,Hana nomi zo Shiru
6993,483,LGBTQ+ Themes,Theme-Other,79,48792,花のみぞ知る,Hana nomi zo Shiru
6994,404,College,Setting-Scene,60,48792,花のみぞ知る,Hana nomi zo Shiru
6995,294,Bisexual,Theme-Romance,20,48792,花のみぞ知る,Hana nomi zo Shiru
6996,82,Male Protagonist,Cast-Main Cast,20,48792,花のみぞ知る,Hana nomi zo Shiru
6997,109,Primarily Adult Cast,Cast-Main Cast,20,48792,花のみぞ知る,Hana nomi zo Shiru
6998,15,Demons,Cast-Traits,98,43492,青の祓魔師,Ao no Exorcist
6999,56,Shounen,Demographic,90,43492,青の祓魔師,Ao no Exorcist
7000,82,Male Protagonist,Cast-Main Cast,90,43492,青の祓魔師,Ao no Exorcist
7001,456,Conspiracy,Theme-Drama,83,43492,青の祓魔師,Ao no Exorcist
7002,321,Urban Fantasy,Setting-Universe,78,43492,青の祓魔師,Ao no Exorcist
7003,46,School,Setting-Scene,75,43492,青の祓魔師,Ao no Exorcist
7004,43,Swordplay,Theme-Action,75,43492,青の祓魔師,Ao no Exorcist
7005,494,Twins,Cast-Traits,73,43492,青の祓魔師,Ao no Exorcist
7006,85,Tragedy,Theme-Drama,70,43492,青の祓魔師,Ao no Exorcist
7007,233,Youkai,Theme-Fantasy,52,43492,青の祓魔師,Ao no Exorcist
7008,105,Ensemble Cast,Cast-Main Cast,40,43492,青の祓魔師,Ao no Exorcist
7009,96,Time Manipulation,Theme-Sci-Fi,20,43492,青の祓魔師,Ao no Exorcist
7010,152,Zombie,Cast-Traits,20,43492,青の祓魔師,Ao no Exorcist
7011,100,Nudity,Cast-Traits,20,43492,青の祓魔師,Ao no Exorcist
7012,494,Twins,Cast-Traits,79,42917,シャーマンキング 完全版,Shaman King Kanzenban
7013,82,Male Protagonist,Cast-Main Cast,60,42917,シャーマンキング 完全版,Shaman King Kanzenban
7014,88,Primarily Male Cast,Cast-Main Cast,60,42917,シャーマンキング 完全版,Shaman King Kanzenban
7015,56,Shounen,Demographic,50,42917,シャーマンキング 完全版,Shaman King Kanzenban
7016,220,Ghost,Cast-Traits,50,42917,シャーマンキング 完全版,Shaman King Kanzenban
7017,66,Super Power,Theme-Fantasy,40,42917,シャーマンキング 完全版,Shaman King Kanzenban
7018,30,Martial Arts,Theme-Action,100,35157,バキ,New Grappler Baki: In Search of Our Strongest Hero
7019,56,Shounen,Demographic,84,35157,バキ,New Grappler Baki: In Search of Our Strongest Hero
7020,94,Gore,Theme-Other,70,35157,バキ,New Grappler Baki: In Search of Our Strongest Hero
7021,226,Fugitive,Theme-Action,60,35157,バキ,New Grappler Baki: In Search of Our Strongest Hero
7022,169,Boxing,Theme-Game-Sport,60,35157,バキ,New Grappler Baki: In Search of Our Strongest Hero
7023,82,Male Protagonist,Cast-Main Cast,50,35157,バキ,New Grappler Baki: In Search of Our Strongest Hero
7024,88,Primarily Male Cast,Cast-Main Cast,50,35157,バキ,New Grappler Baki: In Search of Our Strongest Hero
7025,171,Bullying,Theme-Drama,79,128521,참교육,Chamgyoyuk
7026,82,Male Protagonist,Cast-Main Cast,79,128521,참교육,Chamgyoyuk
7027,46,School,Setting-Scene,73,128521,참교육,Chamgyoyuk
7028,395,Delinquents,Cast-Traits,53,128521,참교육,Chamgyoyuk
7029,207,Full Color,Technical,46,128521,참교육,Chamgyoyuk
7030,106,Gangs,Theme-Other-Organisations,20,128521,참교육,Chamgyoyuk
7031,1121,Torture,Theme-Other,20,128521,참교육,Chamgyoyuk
7032,46,School,Setting-Scene,79,120502,うるわしの宵の月,Uruwashi no Yoi no Tsuki
7033,931,Tomboy,Cast-Traits,79,120502,うるわしの宵の月,Uruwashi no Yoi no Tsuki
7034,53,Shoujo,Demographic,75,120502,うるわしの宵の月,Uruwashi no Yoi no Tsuki
7035,98,Female Protagonist,Cast-Main Cast,50,120502,うるわしの宵の月,Uruwashi no Yoi no Tsuki
7036,207,Full Color,Technical,92,111621,야화첩,Yahwacheop
7037,88,Primarily Male Cast,Cast-Main Cast,91,111621,야화첩,Yahwacheop
7038,75,Boys' Love,Theme-Romance,90,111621,야화첩,Yahwacheop
7039,25,Historical,Setting-Time,85,111621,야화첩,Yahwacheop
7040,82,Male Protagonist,Cast-Main Cast,85,111621,야화첩,Yahwacheop
7041,155,Rape,Sexual Content,85,111621,야화첩,Yahwacheop
7042,483,LGBTQ+ Themes,Theme-Other,82,111621,야화첩,Yahwacheop
7043,109,Primarily Adult Cast,Cast-Main Cast,60,111621,야화첩,Yahwacheop
7044,163,Yandere,Cast-Traits,46,111621,야화첩,Yahwacheop
7045,94,Gore,Theme-Other,44,111621,야화첩,Yahwacheop
7046,75,Boys' Love,Theme-Romance,70,111316,천개의 학,Cheongaeui Hag
7047,43,Swordplay,Theme-Action,100,108428,陰の実力者になりたくて！,Kage no Jitsuryokusha ni Naritakute!
7048,586,Cult,Theme-Other-Organisations,100,108428,陰の実力者になりたくて！,Kage no Jitsuryokusha ni Naritakute!
7049,267,Chuunibyou,Cast-Traits,98,108428,陰の実力者になりたくて！,Kage no Jitsuryokusha ni Naritakute!
7050,29,Magic,Theme-Fantasy,90,108428,陰の実力者になりたくて！,Kage no Jitsuryokusha ni Naritakute!
7051,82,Male Protagonist,Cast-Main Cast,88,108428,陰の実力者になりたくて！,Kage no Jitsuryokusha ni Naritakute!
7052,598,Elf,Cast-Traits,86,108428,陰の実力者になりたくて！,Kage no Jitsuryokusha ni Naritakute!
7053,244,Isekai,Theme-Fantasy,83,108428,陰の実力者になりたくて！,Kage no Jitsuryokusha ni Naritakute!
7054,243,Reincarnation,Theme-Other,80,108428,陰の実力者になりたくて！,Kage no Jitsuryokusha ni Naritakute!
7055,46,School,Setting-Scene,79,108428,陰の実力者になりたくて！,Kage no Jitsuryokusha ni Naritakute!
7056,39,Parody,Theme-Comedy,79,108428,陰の実力者になりたくて！,Kage no Jitsuryokusha ni Naritakute!
7057,30,Martial Arts,Theme-Action,76,108428,陰の実力者になりたくて！,Kage no Jitsuryokusha ni Naritakute!
7058,254,Kemonomimi,Cast-Traits,73,108428,陰の実力者になりたくて！,Kage no Jitsuryokusha ni Naritakute!
7059,15,Demons,Cast-Traits,60,108428,陰の実力者になりたくて！,Kage no Jitsuryokusha ni Naritakute!
7060,74,Vampire,Cast-Traits,60,108428,陰の実力者になりたくて！,Kage no Jitsuryokusha ni Naritakute!
7061,23,Female Harem,Theme-Romance,55,108428,陰の実力者になりたくて！,Kage no Jitsuryokusha ni Naritakute!
7062,29,Magic,Theme-Fantasy,79,101521,最果てのパラディン,Saihate no Paladin
7063,82,Male Protagonist,Cast-Main Cast,79,101521,最果てのパラディン,Saihate no Paladin
7064,391,Philosophy,Theme-Other,79,101521,最果てのパラディン,Saihate no Paladin
7065,85,Tragedy,Theme-Drama,79,101521,最果てのパラディン,Saihate no Paladin
7066,253,Gods,Cast-Traits,77,101521,最果てのパラディン,Saihate no Paladin
7067,243,Reincarnation,Theme-Other,72,101521,最果てのパラディン,Saihate no Paladin
7068,220,Ghost,Cast-Traits,70,101521,最果てのパラディン,Saihate no Paladin
7069,499,Skeleton,Cast-Traits,70,101521,最果てのパラディン,Saihate no Paladin
7070,208,Mythology,Theme-Fantasy,66,101521,最果てのパラディン,Saihate no Paladin
7071,244,Isekai,Theme-Fantasy,64,101521,最果てのパラディン,Saihate no Paladin
7072,15,Demons,Cast-Traits,60,101521,最果てのパラディン,Saihate no Paladin
7073,598,Elf,Cast-Traits,40,101521,最果てのパラディン,Saihate no Paladin
7074,614,Nun,Cast-Traits,40,101521,最果てのパラディン,Saihate no Paladin
7075,147,Afterlife,Setting-Universe,20,101521,最果てのパラディン,Saihate no Paladin
7076,98,Female Protagonist,Cast-Main Cast,100,87510,魔王城でおやすみ,Maou-jou de Oyasumi
7077,83,Slapstick,Theme-Comedy,100,87510,魔王城でおやすみ,Maou-jou de Oyasumi
7078,15,Demons,Cast-Traits,80,87510,魔王城でおやすみ,Maou-jou de Oyasumi
7079,109,Primarily Adult Cast,Cast-Main Cast,80,87510,魔王城でおやすみ,Maou-jou de Oyasumi
7080,105,Ensemble Cast,Cast-Main Cast,79,87510,魔王城でおやすみ,Maou-jou de Oyasumi
7081,780,Ojou-sama,Cast-Traits,79,87510,魔王城でおやすみ,Maou-jou de Oyasumi
7082,29,Magic,Theme-Fantasy,75,87510,魔王城でおやすみ,Maou-jou de Oyasumi
7083,604,Dungeon,Setting-Scene,75,87510,魔王城でおやすみ,Maou-jou de Oyasumi
7084,259,Monster Girl,Cast-Traits,60,87510,魔王城でおやすみ,Maou-jou de Oyasumi
7085,96,Time Manipulation,Theme-Sci-Fi,60,87510,魔王城でおやすみ,Maou-jou de Oyasumi
7086,253,Gods,Cast-Traits,60,87510,魔王城でおやすみ,Maou-jou de Oyasumi
7087,665,Succubus,Cast-Traits,60,87510,魔王城でおやすみ,Maou-jou de Oyasumi
7088,56,Shounen,Demographic,56,87510,魔王城でおやすみ,Maou-jou de Oyasumi
7089,46,School,Setting-Scene,79,86738,猫田のことが気になって仕方ない。,Nekota no Koto ga Ki ni Natte Shikatanai.
7090,53,Shoujo,Demographic,79,86738,猫田のことが気になって仕方ない。,Nekota no Koto ga Ki ni Natte Shikatanai.
7091,446,Primarily Child Cast,Cast-Main Cast,20,86738,猫田のことが気になって仕方ない。,Nekota no Koto ga Ki ni Natte Shikatanai.
7092,98,Female Protagonist,Cast-Main Cast,20,86738,猫田のことが気になって仕方ない。,Nekota no Koto ga Ki ni Natte Shikatanai.
7093,138,Age Gap,Theme-Romance,96,86639,恋は雨上がりのように,Koi wa Ameagari no You ni
7094,145,Work,Setting-Scene,79,86639,恋は雨上がりのように,Koi wa Ameagari no You ni
7095,50,Seinen,Demographic,76,86639,恋は雨上がりのように,Koi wa Ameagari no You ni
7096,394,Writing,Theme-Arts,66,86639,恋は雨上がりのように,Koi wa Ameagari no You ni
7097,98,Female Protagonist,Cast-Main Cast,64,86639,恋は雨上がりのように,Koi wa Ameagari no You ni
7098,84,School Club,Setting-Scene,60,86639,恋は雨上がりのように,Koi wa Ameagari no You ni
7099,264,Athletics,Theme-Game-Sport,60,86639,恋は雨上がりのように,Koi wa Ameagari no You ni
7100,1045,Heterosexual,Theme-Romance,60,86639,恋は雨上がりのように,Koi wa Ameagari no You ni
7101,46,School,Setting-Scene,20,86639,恋は雨上がりのように,Koi wa Ameagari no You ni
7102,109,Primarily Adult Cast,Cast-Main Cast,79,67705,치즈인더트랩 시즌1,Cheese in the Trap Season 1
7103,98,Female Protagonist,Cast-Main Cast,79,67705,치즈인더트랩 시즌1,Cheese in the Trap Season 1
7104,171,Bullying,Theme-Drama,70,67705,치즈인더트랩 시즌1,Cheese in the Trap Season 1
7105,163,Yandere,Cast-Traits,70,67705,치즈인더트랩 시즌1,Cheese in the Trap Season 1
7106,404,College,Setting-Scene,66,67705,치즈인더트랩 시즌1,Cheese in the Trap Season 1
7107,207,Full Color,Technical,60,67705,치즈인더트랩 시즌1,Cheese in the Trap Season 1
7108,139,Love Triangle,Theme-Romance,60,67705,치즈인더트랩 시즌1,Cheese in the Trap Season 1
7109,1045,Heterosexual,Theme-Romance,60,67705,치즈인더트랩 시즌1,Cheese in the Trap Season 1
7110,46,School,Setting-Scene,40,67705,치즈인더트랩 시즌1,Cheese in the Trap Season 1
7111,483,LGBTQ+ Themes,Theme-Other,20,67705,치즈인더트랩 시즌1,Cheese in the Trap Season 1
7112,50,Seinen,Demographic,100,38848,サンケンロック,Sun-Ken Rock
7113,106,Gangs,Theme-Other-Organisations,100,38848,サンケンロック,Sun-Ken Rock
7114,199,Yakuza,Theme-Other-Organisations,97,38848,サンケンロック,Sun-Ken Rock
7115,100,Nudity,Cast-Traits,85,38848,サンケンロック,Sun-Ken Rock
7116,94,Gore,Theme-Other,79,38848,サンケンロック,Sun-Ken Rock
7117,82,Male Protagonist,Cast-Main Cast,76,38848,サンケンロック,Sun-Ken Rock
7118,30,Martial Arts,Theme-Action,76,38848,サンケンロック,Sun-Ken Rock
7119,198,Foreign,Setting-Scene,72,38848,サンケンロック,Sun-Ken Rock
7120,155,Rape,Sexual Content,46,38848,サンケンロック,Sun-Ken Rock
7121,107,Mafia,Theme-Other-Organisations,20,38848,サンケンロック,Sun-Ken Rock
7122,108,Cyberpunk,Theme-Sci-Fi,92,30770,銃夢 Last Order,GUNNM: Last Order
7123,98,Female Protagonist,Cast-Main Cast,90,30770,銃夢 Last Order,GUNNM: Last Order
7124,217,Dystopian,Setting-Time,80,30770,銃夢 Last Order,GUNNM: Last Order
7125,175,Robots,Cast-Traits,79,30770,銃夢 Last Order,GUNNM: Last Order
